System,Frame,Leaflet,zo,h,mux,muy,std_p1,std_p2,theta
cut1,6310,1,57.122569252506196,-15.612282253958107,89.65471753418655,146.3775142930093,82.88711495527743,109.98593200837605,4.613991856294335
cut1,6320,1,58.35093755613536,-17.661918820636007,95.97407239746097,144.10989630805904,71.83410933836423,97.27747155741218,7.92695202974462
cut1,6330,1,56.15552704585106,-16.210914934325405,97.27528993407313,141.2402160844267,63.71098936535145,80.18324098854471,8.200500667354154
cut1,6340,1,54.62400215252612,-15.518873736790697,93.903941944755,142.10468225537466,61.21100436180605,78.08264106049424,7.778560769615191
cut1,6350,1,57.71321908397187,-17.44342185576039,97.49860734634798,140.22717196272438,74.62159024843331,82.94104705899136,7.667591443008069
cut1,6360,1,55.67755832984903,-14.953627517672055,99.02249057191212,134.71555436165326,77.25905980870051,75.34798376802881,3.152408210178307
cut1,6370,1,54.943622225428115,-15.062088677367566,97.91476698701379,135.85879886272295,69.50570278359419,72.72932663478029,4.804883307185617
cut1,6380,1,60.424425899611116,-20.461795357285727,92.62375782675535,129.892179323899,79.25627368417473,102.35045633251893,1.877339495669399
cut1,6390,1,57.79250890719918,-18.404842821331428,94.07804752380095,129.88331038050848,72.92543883881129,84.4831311299463,1.8156288793320754
cut1,6400,1,59.896470804125016,-19.04193993446018,98.29538918368594,128.00465830174673,84.59349387049627,102.25025217952816,2.007781400746366
cut1,6410,1,59.29944051547845,-18.406913746072014,98.72478472091969,128.4674330634248,82.93260954657939,100.72739172026796,2.0551442010773155
cut1,6420,1,59.96338443989927,-18.866382490846455,95.62539353827854,127.82019704424823,104.30968135759784,93.25390090150982,6.261836912594658
cut1,6430,1,61.63001232607213,-19.801172225795657,97.76796502424489,128.98198176304106,101.80346068717034,118.5737164534691,4.802544724658913
cut1,6440,1,70.28590330574205,-26.936498160614967,91.81115326608331,128.73035183172308,144.11759198411056,209.95589193943732,4.669412021444851
cut1,6450,1,109.77875134092868,-66.31760130898982,77.19449414169692,122.18204014855266,284.0330363317057,509.4097187425727,4.708903590906602
cut1,6460,1,57.69357630724642,-15.398873958270524,92.62921103030402,121.5789107385202,91.52350602192233,127.72253609670503,1.7797674442541584
cut1,6470,1,51.87267642099572,-12.034569056903171,92.66621441883211,140.0101345894187,56.661445158672755,85.64479884112016,5.14784181971123
cut1,6480,1,56.0012489564239,-14.835168849477665,88.07666890079645,123.75319281475878,84.68462622020135,109.43984484806657,5.1630830562596195
cut1,6490,1,53.04057482107433,-13.690586743491657,91.52756777179103,138.34801394306555,52.85848654242715,93.83713322093546,2.2327179936631247
cut1,6500,1,55.940926349332074,-16.035813811497384,93.16067197983598,127.53633052054212,72.5252065348481,103.94643712303004,2.2268341335381043
cut1,6510,1,58.39479283328794,-17.779812443511606,92.70516965057429,129.8260329840722,91.58723274600378,122.58296247287346,1.8259411512311226
cut1,6520,1,455.41628291756103,-413.6240426263816,721.0426666750211,138.681110886733,728.060096181179,7489.416291680166,4.73542734013451
cut1,6530,1,53.42258970488107,-13.871794325423867,89.01519194958826,146.98604945075968,58.09089224210084,115.31541469012079,1.855904435669366
cut1,6540,1,54.64770384348854,-16.61412809408728,80.34750558108155,142.80047356863108,62.78264968796987,94.17997358384554,2.0268089781019114
cut1,6550,1,55.202235231953736,-16.7537951429466,94.48474415825216,142.90919014577972,60.83002717813158,93.05349840367674,1.9644511058640517
cut1,6560,1,56.28518422094612,-17.96877554317238,91.4064009475151,144.2761614746132,62.13512199913669,93.2551299197051,1.7385665342634569
cut1,6570,1,53.87692885348519,-14.02067055772846,85.06041508816209,141.5929004960452,67.57117015203066,98.7084670636261,1.7397208641020723
cut1,6580,1,56.28623240397972,-16.66685866987322,78.19230748902922,134.84188883474576,72.77627300667697,108.19032643985746,1.7560980258438932
cut1,6590,1,55.534176109949826,-15.298431290409688,85.33118184305081,139.973546832422,67.66595453625362,95.31633277686282,4.822325622649814
cut1,6600,1,55.488523508732186,-14.451407793039726,83.70138593451188,135.93147361746713,67.38789821264838,104.25388008100434,4.437204581434775
cut1,6610,1,54.45798179046608,-14.99485127379411,88.06949739791094,141.0832457683582,59.025151654919696,90.90963713982343,4.893300270170522
cut1,6620,1,53.94741689355344,-15.991841848154722,94.68167683642419,147.52140869855683,49.43854619053007,74.71313492308157,5.151837857370562
cut1,6630,1,54.156814061205544,-15.302488675394127,93.03964427885325,144.22892166165255,58.514965297451056,68.78568828482784,4.68800059649841
cut1,6640,1,56.101008383451,-16.940369242505998,92.1269938967005,144.30729216174112,65.54517948114629,87.3948772252822,7.9603254157001
cut1,6650,1,57.77534112805576,-19.248181509740455,95.73820601939512,143.01506496841262,69.08717055136627,81.55428915543517,7.945414101576129
cut1,6660,1,53.55991775963157,-15.4079591923911,94.08194722724888,148.24169973996797,56.23537020115504,63.58528158643903,1.9629742901729192
cut1,6670,1,53.567363721361325,-15.288337032825435,90.32334790699937,148.86025947103573,55.58391529108646,65.22891260327523,2.0817091297744925
cut1,6680,1,57.52658928939716,-16.639825360453038,92.87882818309899,143.0203891795976,85.7595988965343,96.47469176367362,4.73368187861393
cut1,6690,1,58.1572913512706,-17.52710707122184,89.85031856513659,144.2156326999905,84.11538286881878,119.33248444953513,7.8369467011526694
cut1,6700,1,55.692983479455236,-17.196028241691373,91.64712479880788,153.6852250584626,63.8841345680646,91.62379113000522,8.25822454765705
cut1,6710,1,53.68128887000806,-14.100923319729153,97.99912318893857,151.54328619929865,64.7097692875394,92.66759153627035,8.187981274935206
cut1,6720,1,56.07200988164287,-14.169312101393146,99.18155851396212,132.64572787404524,81.47709667113588,116.30387136133342,4.757122319721546
cut1,6730,1,56.62564169220014,-17.050887419521434,99.31972772462589,141.63569562823375,74.68064576947485,98.49997607327265,4.793760867172931
cut1,6740,1,56.26695023681924,-15.417177722730809,103.90227737112279,134.65473617804932,77.69179122708853,97.73185145398111,4.322426056593139
cut1,6750,1,59.12508748893455,-18.874976494393326,97.08500849877458,134.35541595048585,77.54940598814404,106.12817847295875,4.680201826468585
cut1,6760,1,54.3529564577619,-13.601675736038835,96.20596882211315,123.3881633373842,81.33901237222403,95.52183842093557,1.79978564269993
cut1,6770,1,54.5683029915143,-14.245175745968345,94.22960706494686,129.2943879209954,72.34677035158276,84.18503994464241,3.9137624331782566
cut1,6780,1,57.00523752596765,-15.862780082856954,95.5777397847691,130.97994051888028,93.94776515764035,114.12600330572099,1.192723652966966
cut1,6790,1,56.11298824008731,-14.30301109167119,88.3642199165594,130.7830657291386,80.26959852985402,89.14143939710362,4.088038907225019
cut1,6800,1,58.00256375066423,-16.41913668498274,89.69895225599518,132.3806239497595,83.76991575161416,96.92806987368598,1.839219352689079
cut1,6810,1,53.830195379404,-13.49815543411414,89.04350719380957,144.96029947535908,68.0176383930523,77.63394433434344,4.311055779399489
cut1,6820,1,55.77465603579839,-14.38149305952029,86.12437404171415,134.44539896498557,61.95062139366767,95.19251422329852,2.092091183732572
cut1,6830,1,53.04096538469414,-12.125432942610102,99.05859964357035,130.72528693734168,64.70894140680959,83.045556400128,3.7421970659099353
cut1,6840,1,51.39971176300181,-11.787472818784288,91.41750825172058,146.75472775102966,37.55246216493968,95.44738508827581,2.1211405665971994
cut1,6850,1,51.54130134122278,-11.66822456784866,106.76004118082083,134.30985126355165,47.556216874637244,88.78483262613932,3.885155512241682
cut1,6860,1,52.340408321937986,-11.848632232416334,104.86144067322212,136.0908517923052,42.12932361246954,107.29717746050288,3.8649421335240475
cut1,6870,1,52.71498498980789,-13.154463211615225,97.6734497026259,137.07410114453597,63.22639543189567,74.99340287135247,4.178939961890323
